14	001863734
11	001863735
15	001863736
11	001863737
10	001863738
15	001863739
10	001863740
11	001863741
11	001863742
16	001863743
11	001863744
9	001863745
14	001863746
5	001863747
12	001863748
5	001863749
13	001863750
8	001863751
9	001863752
7	001863753
8	001863754
15	001863755
9	001863756
11	001863757
13	001863758
9	001863759
14	001863760
7	001863761
8	001863762
9	001863763
4	001863764
5	001863765
11	001863766
8	001863767
5	001863768
4	001863769
8	001863770
8	001863771
5	001863772
2	001863773
3	001863774
1	001863775
6	001863776
8	001863777
5	001863778
5	001863779
11	001863780
5	001863781
6	001863782
5	001863783
4	001863784
5	001863785
5	001863786
6	001863787
8	001863788
2	001863789
7	001863790
3	001863791
5	001863792
4	001863793
3	001863794
5	001863795
2	001863796
1	001863797
2	001863798
1	001863799
1	001863800
2	001863801
3	001863802
6	001863803
2	001863804
4	001863805
1	001863806
1	001863807
5	001863808
2	001863809
2	001863810
6	001863811
2	001863812
1	001863813
1	001863816
3	001863818
3	001863819
3	001863820
1	001863821
3	001863822
2	001863824
2	001863827
3	001863829
1	001863830
2	001863833
3	001863834
2	001863835
1	001863836
1	001863839
1	001863843
1	001863845
1	001863850
1	001863855
1	001863856
1	001863858
1	001863865
1	001863869
1	001863877
2	001863879
1	001863893
1	049670904
1	049670922
1	049670945
1	049670947
1	049670959
2	049670961
1	049670964
1	049670965
1	049670966
1	049670969
1	049670972
2	049670975
2	049670978
1	049670979
1	049670982
1	049670984
1	049670986
1	049670989
1	049670990
1	049670996
1	049670997
2	049670998
1	049671002
2	049671003
1	049671004
1	049671006
1	049671008
2	049671010
1	049671011
1	049671012
1	049671015
1	049671016
4	049671017
1	049671018
2	049671019
2	049671020
3	049671021
3	049671022
3	049671023
7	049671024
2	049671025
1	049671026
1	049671027
1	049671028
1	049671029
1	049671030
3	049671031
3	049671032
1	049671033
4	049671034
2	049671036
2	049671037
2	049671039
2	049671040
1	049671041
3	049671042
2	049671043
2	049671044
4	049671045
3	049671046
4	049671047
5	049671048
1	049671049
3	049671050
2	049671051
1	049671052
5	049671053
4	049671054
4	049671055
5	049671056
3	049671057
4	049671058
3	049671059
3	049671060
3	049671061
7	049671062
3	049671063
2	049671064
5	049671065
5	049671066
3	049671067
8	049671068
6	049671069
2	049671070
5	049671071
4	049671072
6	049671073
8	049671074
1	049671075
5	049671076
6	049671077
3	049671078
5	049671079
5	049671080
12	049671081
5	049671082
7	049671083
4	049671084
5	049671085
6	049671086
2	049671087
10	049671088
5	049671089
5	049671090
5	049671091
8	049671092
6	049671093
7	049671094
10	049671095
4	049671096
7	049671097
2	049671098
7	049671099
6	049671100
8	049671101
14	049671102
11	049671103
3	049671104
12	049671105
10	049671106
7	049671107
11	049671108
8	049671109
10	049671110
4	049671111
10	049671112
11	049671113
6	049671114
10	049671115
8	049671116
10	049671117
9	049671118
8	049671119
9	049671120
9	049671121
8	049671122
15	049671123
14	049671124
7	049671125
5	049671126
11	049671127
11	049671128
6	049671129
9	049671130
7	049671131
11	049671132
9	049671133
13	049671134
10	049671135
8	049671136
13	049671137
7	049671138
6	049671139
10	049671140
11	049671141
11	049671142
13	049671143
5	049671144
12	049671145
18	049671146
13	049671147
17	049671148
9	049671149
14	049671150
9	049671151
11	049671152
10	049671153
15	049671154
21	049671155
15	049671156
19	049671157
12	049671158
12	049671159
13	049671160
16	049671161
13	049671162
14	049671163
13	049671164
16	049671165
17	049671166
13	049671167
17	049671168
15	049671169
20	049671170
15	049671171
23	049671172
12	049671173
14	049671174
15	049671175
18	049671176
18	049671177
19	049671178
19	049671179
13	049671180
13	049671181
14	049671182
15	049671183
16	049671184
16	049671185
13	049671186
16	049671187
16	049671188
20	049671189
19	049671190
21	049671191
17	049671192
12	049671193
21	049671194
14	049671195
25	049671196
17	049671197
12	049671198
14	049671199
26	049671200
25	049671201
20	049671202
11	049671203
7	049671204
17	049671205
19	049671206
20	049671207
22	049671208
27	049671209
18	049671210
16	049671211
17	049671212
17	049671213
23	049671214
21	049671215
11	049671216
23	049671217
15	049671218
18	049671219
19	049671220
19	049671221
24	049671222
17	049671223
17	049671224
13	049671225
21	049671226
23	049671227
19	049671228
20	049671229
18	049671230
15	049671231
23	049671232
19	049671233
28	049671234
22	049671235
23	049671236
22	049671237
25	049671238
22	049671239
24	049671240
26	049671241
25	049671242
17	049671243
25	049671244
19	049671245
9	049671246
22	049671247
30	049671248
25	049671249
22	049671250
21	049671251
15	049671252
22	049671253
28	049671254
28	049671255
15	049671256
18	049671257
33	049671258
23	049671259
12	049671260
21	049671261
20	049671262
24	049671263
13	049671264
22	049671265
16	049671266
31	049671267
18	049671268
39	049671269
19	049671270
19	049671271
21	049671272
16	049671273
13	049671274
27	049671275
28	049671276
21	049671277
22	049671278
21	049671279
15	049671280
27	049671281
21	049671282
14	049671283
19	049671284
13	049671285
15	049671286
17	049671287
12	049671288
23	049671289
22	049671290
16	049671291
15	049671292
11	049671293
17	049671294
18	049671295
11	049671296
14	049671297
31	049671298
20	049671299
17	049671300
19	049671301
16	049671302
16	049671303
14	049671304
23	049671305
24	049671306
15	049671307
18	049671308
15	049671309
15	049671310
16	049671311
14	049671312
14	049671313
8	049671314
13	049671315
24	049671316
16	049671317
15	049671318
11	049671319
18	049671320
12	049671321
10	049671322
14	049671323
15	049671324
15	049671325
11	049671326
13	049671327
18	049671328
17	049671329
11	049671330
8	049671331
14	049671332
11	049671333
13	049671334
9	049671335
12	049671336
13	049671337
13	049671338
11	049671339
13	049671340
13	049671341
11	049671342
13	049671343
10	049671344
9	049671345
14	049671346
10	049671347
11	049671348
11	049671349
10	049671350
9	049671351
13	049671352
18	049671353
9	049671354
11	049671355
11	049671356
6	049671357
10	049671358
10	049671359
5	049671360
13	049671361
10	049671362
10	049671363
12	049671364
12	049671365
10	049671366
11	049671367
11	049671368
9	049671369
11	049671370
6	049671371
5	049671372
5	049671373
15	049671374
7	049671375
12	049671376
10	049671377
12	049671378
4	049671379
8	049671380
5	049671381
4	049671382
12	049671383
8	049671384
4	049671385
7	049671386
10	049671387
2	049671388
5	049671389
6	049671390
7	049671391
7	049671392
11	049671393
7	049671394
8	049671395
7	049671396
9	049671397
4	049671398
7	049671399
4	049671400
5	049671401
6	049671402
9	049671403
6	049671404
3	049671405
5	049671406
5	049671407
8	049671408
3	049671409
6	049671410
4	049671411
4	049671412
7	049671413
7	049671414
6	049671415
5	049671416
1	049671417
3	049671418
2	049671419
3	049671420
2	049671422
4	049671423
4	049671424
6	049671425
1	049671426
6	049671427
2	049671428
3	049671429
5	049671430
2	049671431
3	049671432
4	049671433
3	049671434
3	049671435
3	049671436
4	049671437
1	049671438
3	049671439
2	049671440
4	049671441
1	049671442
5	049671443
3	049671444
1	049671445
3	049671446
3	049671447
4	049671448
3	049671449
3	049671450
1	049671451
1	049671452
4	049671453
2	049671454
4	049671455
1	049671456
2	049671457
3	049671458
1	049671459
2	049671460
1	049671461
1	049671462
2	049671463
4	049671464
3	049671465
1	049671466
1	049671468
1	049671469
2	049671470
1	049671471
5	049671472
1	049671473
2	049671475
1	049671476
1	049671477
2	049671478
2	049671479
2	049671483
3	049671484
2	049671486
2	049671487
2	049671488
1	049671490
1	049671492
1	049671494
3	049671497
1	049671498
4	049671499
1	049671501
2	049671503
1	049671504
2	049671509
2	049671511
3	049671515
1	049671517
2	049671524
1	049671525
1	049671529
1	049671539
1	049671551
1	049671564
1	049671565
1	049671577
1	049671580
1	049671592
1	049671601
1	049671698
1	090071579
1	090071603
1	090071608
1	090071612
1	090071613
1	090071621
1	090071625
3	090071628
1	090071631
1	090071632
1	090071635
1	090071636
2	090071637
3	090071638
1	090071639
1	090071640
4	090071641
2	090071642
2	090071643
4	090071644
1	090071645
2	090071646
4	090071648
2	090071649
2	090071650
2	090071651
4	090071652
1	090071653
2	090071654
1	090071655
2	090071656
7	090071657
6	090071658
3	090071660
6	090071661
2	090071662
4	090071663
6	090071664
7	090071665
4	090071666
6	090071667
9	090071668
5	090071669
2	090071670
9	090071671
6	090071672
7	090071673
10	090071674
7	090071675
6	090071676
4	090071677
11	090071678
8	090071679
9	090071680
15	090071681
12	090071682
8	090071683
17	090071684
9	090071685
10	090071686
9	090071687
16	090071688
18	090071689
9	090071690
7	090071691
7	090071692
14	090071693
14	090071694
14	090071695
21	090071696
16	090071697
22	090071698
13	090071699
18	090071700
17	090071701
15	090071702
18	090071703
14	090071704
21	090071705
14	090071706
26	090071707
22	090071708
20	090071709
20	090071710
25	090071711
25	090071712
28	090071713
24	090071714
28	090071715
22	090071716
21	090071717
32	090071718
19	090071719
26	090071720
32	090071721
17	090071722
34	090071723
40	090071724
39	090071725
37	090071726
35	090071727
39	090071728
36	090071729
31	090071730
32	090071731
35	090071732
30	090071733
26	090071734
39	090071735
54	090071736
38	090071737
25	090071738
35	090071739
38	090071740
41	090071741
42	090071742
36	090071743
38	090071744
46	090071745
45	090071746
41	090071747
37	090071748
49	090071749
39	090071750
55	090071751
34	090071752
42	090071753
35	090071754
43	090071755
42	090071756
47	090071757
52	090071758
59	090071759
49	090071760
43	090071761
43	090071762
42	090071763
44	090071764
22	090071765
51	090071766
40	090071767
56	090071768
50	090071769
41	090071770
46	090071771
42	090071772
39	090071773
53	090071774
48	090071775
41	090071776
45	090071777
44	090071778
28	090071779
36	090071780
28	090071781
35	090071782
34	090071783
37	090071784
30	090071785
28	090071786
23	090071787
29	090071788
42	090071789
48	090071790
30	090071791
38	090071792
29	090071793
39	090071794
34	090071795
40	090071796
26	090071797
29	090071798
36	090071799
28	090071800
39	090071801
31	090071802
29	090071803
30	090071804
31	090071805
29	090071806
35	090071807
41	090071808
27	090071809
24	090071810
32	090071811
22	090071812
30	090071813
16	090071814
21	090071815
27	090071816
16	090071817
19	090071818
12	090071819
20	090071820
21	090071821
26	090071822
20	090071823
20	090071824
20	090071825
17	090071826
22	090071827
18	090071828
17	090071829
14	090071830
8	090071831
12	090071832
19	090071833
14	090071834
19	090071835
10	090071836
9	090071837
10	090071838
5	090071839
12	090071840
7	090071841
12	090071842
13	090071843
9	090071844
9	090071845
5	090071846
11	090071847
7	090071848
8	090071849
4	090071850
8	090071851
5	090071852
6	090071853
7	090071854
8	090071855
6	090071856
7	090071857
4	090071858
2	090071859
5	090071860
6	090071861
7	090071862
2	090071863
4	090071864
3	090071865
4	090071866
3	090071867
4	090071868
1	090071869
2	090071870
5	090071871
4	090071872
2	090071873
4	090071874
2	090071875
2	090071876
3	090071878
1	090071879
1	090071880
3	090071882
2	090071884
2	090071885
2	090071886
2	090071888
1	090071890
1	090071894
1	090071896
1	090071903
1	090071915
1	090071917
1	305115025
1	305115028
1	305115031
1	305115039
1	305115041
2	305115044
1	305115047
1	305115048
1	305115049
2	305115050
1	305115054
1	305115056
3	305115057
4	305115058
2	305115059
1	305115060
1	305115061
1	305115062
1	305115063
4	305115064
2	305115065
2	305115066
2	305115067
1	305115068
6	305115069
3	305115070
4	305115071
4	305115072
3	305115073
3	305115074
2	305115075
8	305115076
9	305115077
2	305115078
6	305115079
4	305115080
7	305115081
6	305115082
3	305115083
6	305115084
7	305115085
13	305115086
6	305115087
12	305115088
8	305115089
4	305115090
8	305115091
6	305115092
8	305115093
13	305115094
15	305115095
11	305115096
14	305115097
17	305115098
10	305115099
13	305115100
17	305115101
16	305115102
20	305115103
11	305115104
15	305115105
18	305115106
19	305115107
18	305115108
21	305115109
22	305115110
21	305115111
31	305115112
19	305115113
21	305115114
24	305115115
23	305115116
26	305115117
20	305115118
39	305115119
25	305115120
21	305115121
25	305115122
31	305115123
37	305115124
24	305115125
35	305115126
35	305115127
30	305115128
26	305115129
36	305115130
34	305115131
29	305115132
41	305115133
44	305115134
51	305115135
36	305115136
29	305115137
47	305115138
42	305115139
42	305115140
53	305115141
46	305115142
46	305115143
60	305115144
41	305115145
48	305115146
46	305115147
44	305115148
53	305115149
58	305115150
47	305115151
64	305115152
44	305115153
48	305115154
46	305115155
48	305115156
50	305115157
47	305115158
54	305115159
59	305115160
51	305115161
53	305115162
52	305115163
44	305115164
56	305115165
42	305115166
67	305115167
55	305115168
45	305115169
49	305115170
56	305115171
63	305115172
47	305115173
54	305115174
45	305115175
58	305115176
52	305115177
46	305115178
40	305115179
38	305115180
54	305115181
46	305115182
39	305115183
42	305115184
31	305115185
42	305115186
36	305115187
52	305115188
38	305115189
41	305115190
36	305115191
35	305115192
43	305115193
41	305115194
36	305115195
40	305115196
32	305115197
33	305115198
30	305115199
36	305115200
26	305115201
34	305115202
40	305115203
25	305115204
32	305115205
40	305115206
29	305115207
33	305115208
28	305115209
20	305115210
24	305115211
28	305115212
20	305115213
19	305115214
15	305115215
19	305115216
14	305115217
13	305115218
22	305115219
15	305115220
21	305115221
23	305115222
18	305115223
11	305115224
17	305115225
16	305115226
11	305115227
18	305115228
9	305115229
11	305115230
7	305115231
13	305115232
11	305115233
12	305115234
4	305115235
7	305115236
12	305115237
6	305115238
5	305115239
6	305115240
7	305115241
4	305115242
8	305115243
7	305115244
7	305115245
5	305115246
2	305115247
8	305115248
4	305115249
5	305115250
2	305115251
4	305115252
4	305115253
2	305115254
1	305115255
3	305115256
2	305115257
2	305115258
3	305115259
5	305115260
1	305115261
2	305115262
4	305115263
2	305115264
2	305115266
2	305115267
1	305115269
1	305115270
2	305115271
4	305115273
2	305115275
1	305115276
1	305115278
1	305115279
2	305115280
2	305115282
1	305115283
1	305115296
1	305115300
1	305115308
1	426702870
1	426702957
1	426702959
1	426702971
1	426702973
1	426702995
1	426702999
1	426703001
1	426703002
1	426703003
1	426703011
1	426703013
1	426703023
1	426703036
1	426703037
1	426703038
1	426703044
1	426703047
1	426703053
1	426703057
1	426703058
1	426703059
1	426703060
2	426703061
3	426703063
2	426703066
1	426703067
1	426703068
1	426703069
1	426703071
1	426703073
1	426703074
3	426703076
1	426703077
1	426703078
1	426703079
2	426703080
2	426703081
1	426703082
1	426703084
3	426703085
3	426703086
2	426703087
1	426703088
1	426703090
2	426703091
5	426703092
4	426703093
3	426703094
1	426703095
3	426703096
1	426703097
2	426703098
1	426703099
1	426703100
1	426703101
2	426703102
2	426703103
2	426703105
4	426703107
3	426703108
2	426703111
2	426703113
2	426703114
2	426703115
3	426703117
3	426703118
7	426703119
3	426703120
4	426703122
3	426703123
3	426703124
3	426703125
3	426703126
1	426703127
1	426703128
5	426703129
3	426703130
2	426703131
4	426703132
5	426703133
1	426703134
6	426703135
4	426703136
7	426703137
6	426703138
2	426703139
7	426703140
6	426703141
6	426703142
2	426703143
4	426703144
2	426703145
3	426703147
7	426703148
2	426703149
4	426703150
6	426703151
5	426703152
5	426703153
2	426703154
7	426703155
4	426703156
3	426703157
11	426703158
6	426703159
8	426703160
9	426703161
3	426703162
8	426703163
6	426703164
6	426703165
6	426703166
6	426703167
2	426703168
6	426703169
2	426703170
8	426703171
10	426703172
5	426703173
5	426703174
7	426703175
4	426703176
6	426703177
6	426703178
8	426703179
6	426703180
3	426703181
11	426703182
7	426703183
6	426703184
9	426703185
5	426703186
9	426703187
10	426703188
8	426703189
12	426703190
10	426703191
5	426703192
6	426703193
10	426703194
9	426703195
9	426703196
9	426703197
10	426703198
9	426703199
15	426703200
11	426703201
10	426703202
12	426703203
13	426703204
9	426703205
13	426703206
5	426703207
10	426703208
7	426703209
10	426703210
11	426703211
12	426703212
13	426703213
8	426703214
14	426703215
6	426703216
13	426703217
8	426703218
13	426703219
9	426703220
10	426703221
20	426703222
6	426703223
12	426703224
6	426703225
8	426703226
12	426703227
9	426703228
9	426703229
19	426703230
13	426703231
7	426703232
11	426703233
19	426703234
14	426703235
10	426703236
10	426703237
13	426703238
13	426703239
16	426703240
14	426703241
11	426703242
14	426703243
16	426703244
13	426703245
14	426703246
16	426703247
22	426703248
21	426703249
12	426703250
18	426703251
16	426703252
20	426703253
23	426703254
14	426703255
8	426703256
22	426703257
14	426703258
19	426703259
25	426703260
21	426703261
11	426703262
16	426703263
8	426703264
12	426703265
20	426703266
16	426703267
19	426703268
16	426703269
14	426703270
18	426703271
16	426703272
18	426703273
14	426703274
17	426703275
19	426703276
13	426703277
21	426703278
17	426703279
19	426703280
16	426703281
21	426703282
20	426703283
16	426703284
20	426703285
17	426703286
18	426703287
21	426703288
14	426703289
19	426703290
21	426703291
23	426703292
13	426703293
15	426703294
17	426703295
27	426703296
17	426703297
17	426703298
22	426703299
15	426703300
19	426703301
17	426703302
21	426703303
17	426703304
24	426703305
17	426703306
16	426703307
14	426703308
12	426703309
15	426703310
21	426703311
18	426703312
19	426703313
22	426703314
13	426703315
22	426703316
12	426703317
20	426703318
26	426703319
14	426703320
18	426703321
21	426703322
18	426703323
17	426703324
13	426703325
12	426703326
17	426703327
21	426703328
18	426703329
21	426703330
11	426703331
25	426703332
20	426703333
14	426703334
16	426703335
11	426703336
20	426703337
20	426703338
9	426703339
23	426703340
9	426703341
21	426703342
22	426703343
18	426703344
23	426703345
19	426703346
17	426703347
23	426703348
13	426703349
20	426703350
17	426703351
20	426703352
10	426703353
17	426703354
26	426703355
22	426703356
16	426703357
19	426703358
17	426703359
23	426703360
14	426703361
20	426703362
22	426703363
19	426703364
14	426703365
9	426703366
26	426703367
16	426703368
20	426703369
12	426703370
15	426703371
17	426703372
18	426703373
12	426703374
17	426703375
22	426703376
18	426703377
19	426703378
14	426703379
12	426703380
27	426703381
19	426703382
17	426703383
17	426703384
16	426703385
25	426703386
14	426703387
25	426703388
13	426703389
8	426703390
11	426703391
19	426703392
13	426703393
17	426703394
13	426703395
19	426703396
9	426703397
16	426703398
12	426703399
17	426703400
15	426703401
17	426703402
23	426703403
15	426703404
15	426703405
9	426703406
19	426703407
13	426703408
9	426703409
10	426703410
6	426703411
21	426703412
11	426703413
8	426703414
12	426703415
15	426703416
19	426703417
13	426703418
11	426703419
11	426703420
20	426703421
15	426703422
13	426703423
10	426703424
8	426703425
7	426703426
8	426703427
15	426703428
13	426703429
12	426703430
9	426703431
12	426703432
15	426703433
7	426703434
15	426703435
17	426703436
8	426703437
5	426703438
9	426703439
15	426703440
11	426703441
12	426703442
11	426703443
18	426703444
11	426703445
8	426703446
13	426703447
11	426703448
11	426703449
7	426703450
10	426703451
13	426703452
6	426703453
14	426703454
10	426703455
6	426703456
8	426703457
9	426703458
11	426703459
11	426703460
14	426703461
13	426703462
14	426703463
6	426703464
11	426703465
7	426703466
17	426703467
7	426703468
7	426703469
8	426703470
12	426703471
5	426703472
2	426703473
4	426703474
3	426703475
10	426703476
11	426703477
7	426703478
6	426703479
7	426703480
10	426703481
9	426703482
6	426703483
5	426703484
11	426703485
7	426703486
3	426703487
5	426703488
4	426703489
5	426703490
6	426703491
6	426703492
6	426703493
5	426703494
6	426703495
5	426703496
4	426703497
4	426703498
4	426703499
2	426703500
3	426703501
6	426703502
4	426703503
5	426703504
3	426703505
4	426703506
4	426703507
2	426703508
7	426703509
4	426703510
6	426703511
4	426703512
5	426703513
1	426703514
4	426703515
4	426703516
9	426703517
2	426703518
5	426703519
4	426703520
4	426703521
5	426703522
2	426703523
4	426703525
4	426703526
5	426703527
6	426703528
3	426703529
5	426703531
5	426703532
1	426703533
2	426703534
3	426703535
4	426703536
6	426703537
2	426703539
5	426703540
3	426703541
3	426703542
1	426703544
1	426703545
3	426703546
3	426703547
2	426703549
1	426703550
1	426703551
2	426703552
4	426703553
2	426703554
3	426703556
1	426703557
4	426703558
2	426703560
1	426703561
3	426703564
3	426703565
1	426703566
1	426703567
2	426703568
3	426703570
1	426703571
1	426703572
1	426703573
2	426703574
2	426703575
1	426703576
1	426703578
2	426703579
1	426703580
6	426703581
2	426703582
2	426703583
3	426703585
2	426703587
1	426703592
2	426703593
1	426703595
1	426703596
1	426703597
1	426703598
2	426703599
1	426703600
1	426703601
1	426703603
2	426703604
1	426703607
2	426703609
2	426703610
1	426703611
2	426703614
1	426703616
1	426703617
1	426703623
2	426703627
1	426703628
1	426703629
1	426703632
2	426703633
1	426703635
1	426703646
1	426703657
1	426703668
1	426703669
1	426703684
1	426703685
1	426703701
1	666176032
1	666176043
1	666176052
1	666176055
2	666176060
2	666176061
1	666176062
1	666176064
2	666176065
1	666176067
1	666176071
1	666176075
1	666176082
1	666176085
1	666176086
1	666176087
1	666176088
1	666176089
1	666176091
2	666176096
1	666176099
1	666176100
1	666176101
1	666176102
1	666176103
4	666176104
2	666176105
4	666176106
8	666176107
2	666176108
1	666176109
4	666176110
5	666176111
3	666176112
5	666176113
5	666176114
2	666176116
5	666176117
8	666176118
6	666176119
6	666176120
7	666176121
5	666176122
3	666176123
8	666176124
6	666176125
5	666176126
8	666176127
5	666176128
6	666176129
2	666176130
11	666176131
7	666176132
2	666176133
2	666176134
7	666176135
6	666176136
5	666176137
8	666176138
2	666176139
5	666176140
8	666176141
9	666176142
11	666176143
15	666176144
9	666176145
11	666176146
9	666176147
11	666176148
7	666176149
15	666176150
8	666176151
9	666176152
8	666176153
9	666176154
5	666176155
9	666176156
11	666176157
10	666176158
8	666176159
17	666176160
9	666176161
13	666176162
14	666176163
11	666176164
8	666176165
12	666176166
8	666176167
13	666176168
17	666176169
8	666176170
12	666176171
14	666176172
16	666176173
22	666176174
16	666176175
11	666176176
17	666176177
15	666176178
23	666176179
20	666176180
15	666176181
23	666176182
21	666176183
15	666176184
14	666176185
16	666176186
23	666176187
19	666176188
13	666176189
22	666176190
26	666176191
20	666176192
15	666176193
20	666176194
19	666176195
18	666176196
30	666176197
16	666176198
15	666176199
22	666176200
24	666176201
26	666176202
22	666176203
25	666176204
19	666176205
29	666176206
25	666176207
32	666176208
18	666176209
21	666176210
22	666176211
31	666176212
26	666176213
18	666176214
25	666176215
35	666176216
19	666176217
22	666176218
25	666176219
21	666176220
30	666176221
25	666176222
21	666176223
27	666176224
25	666176225
31	666176226
28	666176227
32	666176228
37	666176229
22	666176230
25	666176231
32	666176232
33	666176233
28	666176234
29	666176235
39	666176236
25	666176237
31	666176238
33	666176239
26	666176240
25	666176241
39	666176242
30	666176243
36	666176244
22	666176245
41	666176246
29	666176247
30	666176248
33	666176249
39	666176250
31	666176251
40	666176252
35	666176253
34	666176254
30	666176255
21	666176256
46	666176257
22	666176258
31	666176259
26	666176260
38	666176261
28	666176262
24	666176263
31	666176264
28	666176265
25	666176266
28	666176267
30	666176268
25	666176269
23	666176270
27	666176271
29	666176272
30	666176273
24	666176274
31	666176275
30	666176276
42	666176277
24	666176278
33	666176279
27	666176280
23	666176281
31	666176282
24	666176283
30	666176284
26	666176285
28	666176286
23	666176287
31	666176288
25	666176289
26	666176290
27	666176291
17	666176292
18	666176293
24	666176294
35	666176295
19	666176296
27	666176297
19	666176298
18	666176299
25	666176300
36	666176301
30	666176302
19	666176303
17	666176304
20	666176305
26	666176306
25	666176307
24	666176308
22	666176309
15	666176310
19	666176311
15	666176312
27	666176313
22	666176314
14	666176315
21	666176316
16	666176317
17	666176318
23	666176319
23	666176320
14	666176321
14	666176322
18	666176323
17	666176324
17	666176325
20	666176326
17	666176327
18	666176328
13	666176329
18	666176330
18	666176331
13	666176332
17	666176333
24	666176334
13	666176335
18	666176336
15	666176337
19	666176338
6	666176339
6	666176340
10	666176341
15	666176342
11	666176343
17	666176344
15	666176345
10	666176346
8	666176347
7	666176348
19	666176349
11	666176350
15	666176351
7	666176352
9	666176353
9	666176354
11	666176355
7	666176356
9	666176357
6	666176358
4	666176359
7	666176360
4	666176361
9	666176362
6	666176363
8	666176364
9	666176365
9	666176366
7	666176367
10	666176368
2	666176369
4	666176370
10	666176371
8	666176372
5	666176373
11	666176374
3	666176375
6	666176376
3	666176377
2	666176378
4	666176379
5	666176380
7	666176381
5	666176382
6	666176383
6	666176384
2	666176385
5	666176386
4	666176387
1	666176388
6	666176389
4	666176390
6	666176391
2	666176392
1	666176393
1	666176394
1	666176396
3	666176397
5	666176398
2	666176399
3	666176400
1	666176401
3	666176402
3	666176403
4	666176406
1	666176407
2	666176408
3	666176409
1	666176411
3	666176412
1	666176413
3	666176414
2	666176416
1	666176418
1	666176419
1	666176420
3	666176421
2	666176426
1	666176427
1	666176428
2	666176429
1	666176430
1	666176431
2	666176432
1	666176433
2	666176435
1	666176443
1	666176444
1	666176448
1	666176451
1	666176452
1	666176454
1	666176455
1	666176461
1	666176465
1	666176469
1	666176470
1	795803447
1	795803449
1	795803452
2	795803453
2	795803454
4	795803455
3	795803456
5	795803457
2	795803458
7	795803459
13	795803460
17	795803461
18	795803462
29	795803463
35	795803464
32	795803465
56	795803466
62	795803467
78	795803468
115	795803469
100	795803470
132	795803471
147	795803472
149	795803473
197	795803474
